THREAT ID,THREAT,VULNERABILITY ID,VULNERABILITY,VTHE,COUNTERMEASURE ID,COUNTERMEASURE
M21,Masking,V8,Inadequate logical access control,4,s1.23,Identification of a user with a unique personal code
M21,Masking,V8,Inadequate logical access control,4,s1.24,Inactive terminals lock the screen or log off after a predetermined period of time
M21,Masking,V8,Inadequate logical access control,4,s1.25,Proxy account routing
M21,Masking,V8,Inadequate logical access control,4,s1.26,User account routing
M21,Masking,V8,Inadequate logical access control,4,s1.27,"The system does not warn the user that the userid is incorrect and still allows the password to be entered. After the password has been entered, it generically communicates that access has not been permitted"
M21,Masking,V8,Inadequate logical access control,4,s9,"Implementation of ""discretionary access control"""
M21,Masking,V8,Inadequate logical access control,4,s10,"Implementation of ""mandatory access control"""
M22,Hidden access doors,V2,Uncontrolled changes to the operating system,3,pr9,Software development/update control
M22,Hidden access doors,V2,Uncontrolled changes to the operating system,3,pr9.1,Setting the gold standard for software development
M22,Hidden access doors,V2,Uncontrolled changes to the operating system,3,pr9.2,"Maintain a log of software changes, implementations, and the reasons for those changes"
M22,Hidden access doors,V2,Uncontrolled changes to the operating system,3,pr9.3,Definition of system security features
M22,Hidden access doors,V2,Uncontrolled changes to the operating system,3,pr9.4,Establish control measures to ensure that approval and verification procedures are not circumvented
M22,Hidden access doors,V2,Uncontrolled changes to the operating system,3,pr9.5,Assignment of authorized personnel to develop safety procedures
M22,Hidden access doors,V2,Uncontrolled changes to the operating system,3,pr9.6,Perform file access controls for analysts and programmers
M22,Hidden access doors,V2,Uncontrolled changes to the operating system,3,pr9.7,"Periodically check software libraries, verify correspondence between source programs and objects"
M22,Hidden access doors,V2,Uncontrolled changes to the operating system,3,pr9.8,Functional tests on the correct functioning of safety procedures
M22,Hidden access doors,V2,Uncontrolled changes to the operating system,3,pr9.9,Functional testing of security procedure vulnerabilities
M22,Hidden access doors,V2,Uncontrolled changes to the operating system,3,pr9.10,Simulations of system errors that can reduce the effectiveness of the measures taken
M22,Hidden access doors,V2,Uncontrolled changes to the operating system,3,pr9.11,System Penetration Test
M22,Hidden access doors,V2,Uncontrolled changes to the operating system,3,pr9.12,"Identify all possible ""trap doors"" and use them to check the risk of penetration"
M22,Hidden access doors,V2,Uncontrolled changes to the operating system,3,pr9.13,Formal demonstrations of how the software works
M22,Hidden access doors,V2,Uncontrolled changes to the operating system,3,pr22,Assigning access to application software and operating system according to need-to-know and qualification
M22,Hidden access doors,V2,Uncontrolled changes to the operating system,3,s9,"Implementation of ""discretionary access control"""
M22,Hidden access doors,V2,Uncontrolled changes to the operating system,3,s10,"Implementation of ""mandatory access control"""
M22,Hidden access doors,V3,Uncontrolled changes to the application software,2,pr9,Software development/update control
M22,Hidden access doors,V3,Uncontrolled changes to the application software,2,pr9.1,Setting the gold standard for software development
M22,Hidden access doors,V3,Uncontrolled changes to the application software,2,pr9.2,"Maintain a log of software changes, implementations, and the reasons for those changes"
M22,Hidden access doors,V3,Uncontrolled changes to the application software,2,pr9.3,Definition of system security features
M22,Hidden access doors,V3,Uncontrolled changes to the application software,2,pr9.4,Establish control measures to ensure that approval and verification procedures are not circumvented
M22,Hidden access doors,V3,Uncontrolled changes to the application software,2,pr9.5,Assignment of authorized personnel to develop safety procedures
M22,Hidden access doors,V3,Uncontrolled changes to the application software,2,pr9.6,Perform file access controls for analysts and programmers
M22,Hidden access doors,V3,Uncontrolled changes to the application software,2,pr9.7,"Periodically check software libraries, verify correspondence between source programs and objects"
M22,Hidden access doors,V3,Uncontrolled changes to the application software,2,pr9.8,Functional tests on the correct functioning of safety procedures
M22,Hidden access doors,V3,Uncontrolled changes to the application software,2,pr9.9,Functional testing of security procedure vulnerabilities
M22,Hidden access doors,V3,Uncontrolled changes to the application software,2,pr9.10,Simulations of system errors that can reduce the effectiveness of the measures taken
M22,Hidden access doors,V3,Uncontrolled changes to the application software,2,pr9.11,System Penetration Test
M22,Hidden access doors,V3,Uncontrolled changes to the application software,2,pr9.12,"Identify all possible ""trap doors"" and use them to check the risk of penetration"
M22,Hidden access doors,V3,Uncontrolled changes to the application software,2,pr9.13,Formal demonstrations of how the software works
M22,Hidden access doors,V3,Uncontrolled changes to the application software,2,pr22,Assigning access to application software and operating system according to need-to-know and qualification
M22,Hidden access doors,V3,Uncontrolled changes to the application software,2,s9,"Implementation of ""discretionary access control"""
M22,Hidden access doors,V3,Uncontrolled changes to the application software,2,s10,"Implementation of ""mandatory access control"""
M22,Hidden access doors,V5,"Exploiting operating system ""holes""",4,pr9,Software development/update control
M22,Hidden access doors,V5,"Exploiting operating system ""holes""",4,pr9.1,Setting the gold standard for software development
M22,Hidden access doors,V5,"Exploiting operating system ""holes""",4,pr9.2,"Maintain a log of software changes, implementations, and the reasons for those changes"
M22,Hidden access doors,V5,"Exploiting operating system ""holes""",4,pr9.3,Definition of system security features
M22,Hidden access doors,V5,"Exploiting operating system ""holes""",4,pr9.4,Establish control measures to ensure that approval and verification procedures are not circumvented
M22,Hidden access doors,V5,"Exploiting operating system ""holes""",4,pr9.5,Assignment of authorized personnel to develop safety procedures
M22,Hidden access doors,V5,"Exploiting operating system ""holes""",4,pr9.6,Perform file access controls for analysts and programmers
M22,Hidden access doors,V5,"Exploiting operating system ""holes""",4,pr9.7,"Periodically check software libraries, verify correspondence between source programs and objects"
M22,Hidden access doors,V5,"Exploiting operating system ""holes""",4,pr9.8,Functional tests on the correct functioning of safety procedures
M22,Hidden access doors,V5,"Exploiting operating system ""holes""",4,pr9.9,Functional testing of security procedure vulnerabilities
M22,Hidden access doors,V5,"Exploiting operating system ""holes""",4,pr9.10,Simulations of system errors that can reduce the effectiveness of the measures taken
M22,Hidden access doors,V5,"Exploiting operating system ""holes""",4,pr9.11,System Penetration Test
M22,Hidden access doors,V5,"Exploiting operating system ""holes""",4,pr9.12,"Identify all possible ""trap doors"" and use them to check the risk of penetration"
M22,Hidden access doors,V5,"Exploiting operating system ""holes""",4,pr9.13,Formal demonstrations of how the software works
M22,Hidden access doors,V5,"Exploiting operating system ""holes""",4,pr22,Assigning access to application software and operating system according to need-to-know and qualification
M22,Hidden access doors,V7,Untested software applications,2,pr9,Software development/update control
M22,Hidden access doors,V7,Untested software applications,2,pr9.1,Setting the gold standard for software development
M22,Hidden access doors,V7,Untested software applications,2,pr9.2,"Maintain a log of software changes, implementations, and the reasons for those changes"
M22,Hidden access doors,V7,Untested software applications,2,pr9.3,Definition of system security features
M22,Hidden access doors,V7,Untested software applications,2,pr9.4,Establish control measures to ensure that approval and verification procedures are not circumvented
M22,Hidden access doors,V7,Untested software applications,2,pr9.5,Assignment of authorized personnel to develop safety procedures
M22,Hidden access doors,V7,Untested software applications,2,pr9.6,Perform file access controls for analysts and programmers
M22,Hidden access doors,V7,Untested software applications,2,pr9.7,"Periodically check software libraries, verify correspondence between source programs and objects"
M22,Hidden access doors,V7,Untested software applications,2,pr9.8,Functional tests on the correct functioning of safety procedures
M22,Hidden access doors,V7,Untested software applications,2,pr9.9,Functional testing of security procedure vulnerabilities
M22,Hidden access doors,V7,Untested software applications,2,pr9.10,Simulations of system errors that can reduce the effectiveness of the measures taken
M22,Hidden access doors,V7,Untested software applications,2,pr9.11,System Penetration Test
M22,Hidden access doors,V7,Untested software applications,2,pr9.12,"Identify all possible ""trap doors"" and use them to check the risk of penetration"
M22,Hidden access doors,V7,Untested software applications,2,pr9.13,Formal demonstrations of how the software works
